X,Y,FID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,CONTDATE,CONTHOW,GEODATE,GEOHOW,NAICSCODE,NAICSDESCR,GEOLINKID,LONGITUDE,LATITUDE,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,STA_NO,UID_,EXTRDATE,VISN,PROV,CONT,PAR_STA_NO,POD,OPER_DATE,SH_PAR_STA,CBOC,RRTP,IOC,MOC,VAMC,VCTR,HBOC,VANH,CD115,PRIM_SVC,ULID,CBSA,UA,URH,UNIQUE_ID,STA_FAX,SHAR,PHONE
-8918080.48,3096627.195,448,WEST PALM BEACH VETERANS AFFAIRS MEDICAL CENTER,7305 NORTH MILITARY TRAIL,NOT AVAILABLE,WEST PALM BEACH,FL,33410,7417,PALM BEACH,12099,"FROM THE INTERSECTION OF NORTH MILITARY TRAIL AND WEST BLUE HERON BOULEVARD GO NORTH, ON NORTH MILITARY TRAIL ABOUT 12 MILES TO ACCESS ROADGO ABOUT 28 MILES WEST ON ACCESS ROAD TO ENTITY ON WEST SIDE OF ACCESS ROAD",9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,22903587,-80.11248,26.78493,NAVTEQ,2006Q4,ONENTITY,YES,TGS,548,216,3/31/2007 0:00,8,1,V,N/A,A,6/26/1995 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_FL_1220,VAMC,NW0080107440_0026785681,33100,56602,UA,10315457,(561) 422-7217,NO,(561) 422-8600
-11295897.09,3793676.573,449,WEST TEXAS VETERANS AFFAIRS HEALTH CARE SYSTEM,300 WEST VETERANS BOULEVARD,NOT AVAILABLE,BIG SPRING,TX,79720,5566,HOWARD,48227,"ENTRANCE IS LOCATED ON THE NORTH SIDE OF WEST MARCY DRIVE, ABOUT 11 MILES WEST FROM SOUTH GREGG STREET",9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,97366464,-101.47277,32.23104,NAVTEQ,2006Q4,ONENTITY,YES,TGS,519,492,3/31/2007 0:00,18,1,V,N/A,A,7/17/1950 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_TX_4819,VAMC,NW0101471080_0032230768,13700,7651,RA,10315339,(432) 264-4878,NO,(432) 263-7361
-10698792.71,3912104.871,450,GREENVILLE COMMUNITY HEALTH CENTER,4311 WESLEY STREET,NOT AVAILABLE,GREENVILLE,TX,75401,5639,HUNT,48231,LOCATED ON THE EAST SIDE OF WESLEY STREET BETWEEN STANFORD STREET AND HORSLEY STREET,9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,121989349,-96.1088901,33.1264856,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,549GH,632,3/31/2007 0:00,17,1,C,549,A,6/1/1999 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_TX_4804,CBOC,NW0096109035_0033126485,19100,35488,RA,10315473,(817) 238-1831,NO,(903) 455-5958
-11341669.65,3970353.641,451,LUBBOCK VETERANS CENTER,3208 34TH STREET,NOT AVAILABLE,LUBBOCK,TX,79410,3230,LUBBOCK,48303,LOCATED ON THE NORTH SIDE OF 34TH STREET BETWEEN HARTFORD AVENUE AND GARY AVENUE,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,103903937,-101.8839519,33.5636002,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,0714V,1006,3/31/2007 0:00,18,1,L,504,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_TX_4819,VCTR,NW0101883714_0033563437,31180,51877,UA,10315220,(806) 792-9785,NO,(806) 792-9782
-11367895,3762162.555,452,MIDLAND VETERANS CENTER,3404 WEST ILLINOIS AVENUE,SUITE 1,MIDLAND,TX,79703,5632,MIDLAND,48329,"LOCATED ON THE NW SIDE OF WEST ILLINOIS AVENUE, 69 YARDS NE OF THOMAS STREET",9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,97382736,-102.1195383,31.9912534,NAVTEQ,2006Q4,ONENTITY,YES,TGS,0716V,1008,3/31/2007 0:00,18,1,L,519,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_TX_4811,VCTR,NW0102119100_0031991068,33260,57007,UA,10315222,(432) 697-0561,NO,(432) 697-8222
-9756452.69,5124118.013,453,CHICAGO VETERANS CENTER,7731 SOUTH HALSTED STREET,NOT AVAILABLE,CHICAGO,IL,60620,2412,COOK,17031,LOCATED ON THE EAST SIDE OF SOUTH HALSTED STREET BETWEEN WEST 77TH STREET AND WEST 78TH STREET,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,19846424,-87.6437057,41.7534454,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,0410V,912,3/31/2007 0:00,12,1,L,537,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_IL_1701,VCTR,NW0087673752_0041721237,16980,16264,UA,10315142,(773) 238-8890,NO,(773) 962-3700
-9756452.69,5124117.819,454,BEVERLY COMMUNITY-BASED OUTPATIENT CLINIC,7731 SOUTH HALSTED STREET,NOT AVAILABLE,CHICAGO,IL,60620,2412,COOK,17031,LOCATED ON THE EAST SIDE OF SOUTH HALSTED STREET BETWEEN WEST 77TH STREET AND WEST 78TH STREET,9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,19846424,-87.6437057,41.7534441,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,537HA,302,3/31/2007 0:00,12,1,L,537,A,7/1/1995 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_IL_1701,CBOC,NW0087673752_0041721237,16980,16264,UA,10315410,(773) 239-7809,NO,(773) 239-7134
-10730148.13,5241132.089,455,VETERANS AFFAIRS OUTPATIENT CLINIC - SIOUX CITY,1551 INDIAN HILLS DRIVE,SUITE 206,SIOUX CITY,IA,51104,1857,WOODBURY,19193,LOCATED ON THE NW SIDE OF INDIAN HILLS DRIVE ABOUT 03 MILES NE OF THE INDIAN HILLS DRIVE AND NAVAHO CIRCLE T-INTERSECTION,9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,96232694,-96.3905607,42.5328306,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,438GC,825,3/31/2007 0:00,23,1,L,438,A,7/1/2000 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_IA_1904,CBOC,NW0096390511_0042532659,43580,82225,UA,10315255,(712) 255-4777,NO,(712) 258-4700
-8314585.171,5068063.297,456,PORT JERVIS VETERANS AFFAIRS OUTPATIENT CLINIC,150 PIKE STREET,NOT AVAILABLE,PORT JERVIS,NY,12771,1808,ORANGE,36071,LOCATED ON THE NW SIDE OF PIKE STREET 03 MILES SW OF SOUTH BROOME STREET,9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,38497171,-74.6911894,41.3766911,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,620GE,646,3/31/2007 0:00,3,1,L,620,A,6/22/1999 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_NY_3618,CBOC,NW0074690888_0041376707,39100,71209,RA,10315691,(845) 856-5410,NO,(845) 856-5396
-8985831.414,4875854.512,457,WHEELING VETERANS CENTER,1206 CHAPLINE STREET,NOT AVAILABLE,WHEELING,WV,26003,3317,OHIO,54069,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,107577985,-80.721097,40.0681769,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0233V,875,3/31/2007 0:00,4,1,L,646,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_WV_5401,VCTR,NW0080721186_0040067244,48540,94726,UA,10315110,(304) 232-1031,NO,(304) 232-0589
-9027506.17,4490698.764,458,PRINCETON VETERANS CENTER,905 MERCER STREET,NOT AVAILABLE,PRINCETON,WV,24740,2909,MERCER,54055,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,107536637,-81.0954677,37.3692325,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0232V,874,3/31/2007 0:00,6,1,L,517,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_WV_5403,VCTR,NW0081095310_0037369246,14140,8515,RA,10315109,(304) 425-2837,NO,(304) 425-5661
-9038605.046,4547666.496,459,BECKLEY VETERANS CENTER,101 ELLISON AVENUE,NOT AVAILABLE,BECKLEY,WV,25801,4301,RALEIGH,54081,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,107633910,-81.1951706,37.7748371,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0231V,873,3/31/2007 0:00,6,1,L,517,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_WV_5403,VCTR,NW0081195058_0037774660,13220,6139,RA,10315108,(304) 254-8711,NO,(304) 252-8220
-8680652.036,4786005.365,460,MARTINSBURG VETERANS CENTER,900 WINCHESTER AVENUE,NOT AVAILABLE,MARTINSBURG,WV,25401,1762,BERKELEY,54003,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,107534775,-77.979624,39.4477014,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0224V,867,3/31/2007 0:00,5,1,L,613,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_WV_5402,VCTR,NW0077979904_0039448426,25180,36190,UA,10315104,(304) 262-7448,NO,(304) 263-6776
-9089172.526,4630672.024,461,CHARLESTON VETERANS CENTER,521 CENTRAL AVENUE,NOT AVAILABLE,CHARLESTON,WV,25302,1909,KANAWHA,54039,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,92343843,-81.649426,38.3618646,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0223V,866,3/31/2007 0:00,9,1,L,581,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_WV_5402,VCTR,NW0081649265_0038361924,16620,15481,UA,10315103,(304) 347-5303,NO,(304) 343-3825
-10444119.3,4454644.511,462,GENE TAYLOR VETERANS AFFAIRS COMMUNITY BASED OUTPATIENT CLINIC,600 NORTH MAIN STREET,MISSOURI REHABILATION CENTER,MOUNT VERNON,MO,65712,1004,LAWRENCE,29109,LOCATED ON THE WEST SIDE OF NORTH MAIN STREET ABOUT 03 MILES SOUTH OF THE STATE HIGHWAY 174 AND NORTH MAIN STREET INTERSECTION,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,124827414,-93.82112,37.11139,NAVTEQ,2006Q4,ONENTITY,YES,TGS,564BY,408,3/31/2007 0:00,16,1,L,564,A,4/15/1989 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_MO_2907,CBOC,NW0093818787_0037111611,NONE,60436,RA,10315521,(417) 466-0190,NO,(417) 466-4000
-10528775.25,4730738.714,463,KANSAS CITY VETERANS CENTER,301 EAST ARMOUR BOULEVARD,SUITE 205,KANSAS CITY,MO,64111,1245,JACKSON,29095,LOCATED ON THE SOUTH SIDE OF EAST ARMOUR BOULEVARD BETWEEN MCGEE STREET AND GILLHAM ROAD,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,25089513,-94.5815973,39.0632714,NAVTEQ,2006Q4,ONENTITY,YES,TGS,0408V,910,3/31/2007 0:00,15,1,L,589,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_MO_2905,VCTR,NW0094585990_0039055620,28140,43912,UA,10315140,(816) 753-2328,NO,(816) 753-1866
-13596539.23,4495758.969,464,VETERAN AFFAIRS PALO-ALTO HEALTH CARE SYSTEM,3801 MIRANDA AVENUE,NOT AVAILABLE,PALO ALTO,CA,94304,1207,SANTA CLARA,6085,LOCATED ON THE NE SIDE OF MIRANDA AVENUE 26 MILES EAST OF HILLVIEW AVENUE,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,23739762,-122.13979,37.40535,NAVTEQ,2006Q4,ONENTITY,YES,TGS,640,577,3/31/2007 0:00,21,1,V,N/A,A,7/1/1960 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_CA_0618,VAMC,NW0122136070_0037399882,41940,79039,UA,10315760,(650) 852-3228,NO,(650) 493-5000
-8486826.156,5020341.213,465,ALLEY MEDICAL CENTER,301 WEST 3RD STREET,NOT AVAILABLE,BERWICK,PA,18603,3603,COLUMBIA,42037,NORTH SIDE OF WEST 3RD STREET BETWEEN GRANT STREET AND NORTH VINE STREET,9/27/2007 0:00,PHONE,10/1/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,98143669,-76.2384565,41.054212,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,693GF,814,3/31/2007 0:00,4,1,C,693,A,5/15/2001 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_PA_4211,CBOC,NW0076238072_0041054010,14100,8434,RA,10315953,(570) 759-1992,NO,(570) 759-0351
-10841264.44,3212955.805,466,CORPUS CHRISTI VETERANS CENTER,4646 CORONA DRIVE,SUITE 250,CORPUS CHRISTI,TX,78411,4395,NUECES,48355,"NE SIDE OF CORONA DRIVE, 09 MILES SE OF EMBASSY DRIVE",9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,88548500,-97.3887355,27.71394,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,0705V,997,3/31/2007 0:00,17,1,L,671,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_TX_4827,VCTR,NW0097388785_0027713851,18580,20287,UA,10315212,(361) 854-4730,NO,(361) 854-9961
-10848929.8,3218326.843,467,CORPUS CHRISTI VETERANS AFFAIRS OUTPATIENT CLINIC,5283 OLD BROWNSVILLE ROAD,NOT AVAILABLE,CORPUS CHRISTI,TX,78405,3908,NUECES,48355,LOCATED ON THE SE SIDE OF OLD BROWNSVILLE ROAD APPROXIMATELY 012 MILES NE OF SOUTH PADRE ISLAND DRIVE,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,88553781,-97.4575946,27.7566454,NAVTEQ,2006Q4,ONENTITY,YES,TGS,671BZ,458,3/31/2007 0:00,17,1,V,671,A,10/1/1977 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_TX_4827,CBOC,NW0097457188_0027757679,18580,20287,UA,10315879,(361) 806-5601,NO,(361) 806-5600
-11341246.35,4189100.59,468,AMARILLO VETERANS CENTER,3414 OLSEN BOULEVARD,SUITE E,AMARILLO,TX,79109,3072,POTTER,48375,NORTH SIDE OF OLSEN BOULEVARD BETWEEN HOBBS STREET AND SOUTH LOMETA DRIVE,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,103827856,-101.8801494,35.1853684,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,0702V,994,3/31/2007 0:00,18,1,L,504,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_TX_4813,VCTR,NW0101877658_0035184864,11100,1927,UA,10315209,(806) 354-9837,NO,(806) 354-9779
-10606180.99,3804482.419,469,TYLER VETERANS AFFAIRS PRIMARY CARE CLINIC,3414 GOLDEN ROAD,NOT AVAILABLE,TYLER,TX,75701,8336,SMITH,48423,SOUTH SIDE OF GOLDEN ROAD BETWEEN PALUXY DRIVE AND TROUP HIGHWAY,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,104052023,-95.2769449,32.3131153,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,549GA,446,3/31/2007 0:00,17,1,C,549,A,6/1/1997 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_TX_4801,CBOC,NW0095274382_0032315031,46340,89326,UA,10315466,(214) 302-1360,NO,(903) 593-6064
-10730142.97,5241136.817,470,SIOUX CITY VETERANS CENTER,1551 INDIAN HILLS DRIVE,SUITE 214,SIOUX CITY,IA,51104,1857,WOODBURY,19193,LOCATED ON THE NW SIDE OF INDIAN HILLS DRIVE ABOUT 03 MILES NE OF THE INDIAN HILLS DRIVE AND NAVAHO CIRCLE T-INTERSECTION,9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,96232694,-96.3905143,42.5328619,NAVTEQ,2006Q4,BLOCKFACE,N/A,TGS,0428V,930,3/31/2007 0:00,23,1,L,438,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_IA_1904,VCTR,NW0096390511_0042532659,43580,82225,UA,10315157,(712) 255-3725,NO,(712) 255-3808
-13558881.18,4390652.724,471,MONTEREY COMMUNITY-BASED OUTPATIENT CLINIC-DEPARTMENT OF DEFENSE (DOD),3401 ENGINEER LANE,NOT AVAILABLE,SEASIDE,CA,93955,7200,MONTEREY,6053,NOT AVAILABLE,9/27/2007 0:00,ALT REF,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,127799310,-121.801502,36.651584,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,640HC,584,3/31/2007 0:00,21,1,V,640,A,2/1/1995 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_CA_0620,CBOC,NW0121802822_0036651143,41500,80362,UA,10315768,(831) 883-3814,NO,(831) 883-3800
-9566971.81,4565359.569,472,VETERANS AFFAIRS HEALTHCARE CENTER FORT KNOX-DEPARTMENT OF DEFENSE (DOD),821 IRELAND LOOP,HOSPITAL BUILDING 851,FORT KNOX,KY,40121,2712,HARDIN,21093,NOT AVAILABLE,9/26/2007 0:00,ALT REF,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,126914407,-85.94157,37.90036,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,603GA,248,3/31/2007 0:00,9,1,L,603,A,2/15/1998 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_KY_2102,CBOC,NW0085942759_0037897745,21060,73180,UA,10315634,(502) 624-0241,NO,(502) 624-9396
-9734616.737,4388571.064,473,FORT CAMPBELL VETERANS AFFAIRS OUTPATIENT CLINIC-DEPARTMENT OF DEFENSE (DOD),DESERT STORM AVENUE,BUILDING 39,FORT CAMPBELL,KY,42223,N/A,CHRISTIAN,21047,NOT AVAILABLE,9/26/2007 0:00,ALT REF,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,107197443,-87.44755,36.63658,NAVTEQ,2006Q4,ONENTITY,N/A,TGS,626GD,260,3/31/2007 0:00,9,1,L,626,A,11/3/1997 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_KY_2101,CBOC,NW0087471388_0036651159,17300,17317,UA,10315718,(270) 798-5870,NO,(270) 798-4118
-9173837.054,4635249.697,474,HUNTINGTON VETERANS CENTER,3135 16TH STREET ROAD,SUITE 11,HUNTINGTON,WV,25701,5244,CABELL,54011,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,126733041,-82.4099804,38.3941014,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0208V,776,3/31/2007 0:00,9,1,L,581,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_WV_5403,VCTR,NW0082400984_0038391441,26580,40753,UA,10315090,(304) 529-5910,NO,(304) 523-8387
-9405786.286,4585365.058,475,LEXINGTON VETERANS CENTER,301 EAST VINE STREET,SUITE C,LEXINGTON,KY,40507,1513,FAYETTE,21067,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,107027784,-84.4936158,38.0420308,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0203V,771,3/31/2007 0:00,9,1,L,596,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_KY_2106,VCTR,NW0084493733_0038041961,30460,49582,UA,10315086,(859) 281-4801,NO,(859) 253-0717
-9546653.209,4612044.557,476,LOUISVILLE VETERANS CENTER,1347 SOUTH 3RD STREET,NOT AVAILABLE,LOUISVILLE,KY,40208,2344,JEFFERSON,21111,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,38677825,-85.7590449,38.2305385,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0202V,770,3/31/2007 0:00,9,1,L,603,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_KY_2103,VCTR,NW0085759178_0038230713,31140,51715,UA,10315085,(502) 625-7082,NO,(502) 634-1916
-7811812.939,5477105.86,477,LEWISTON VETERANS CENTER,29 WESTMINSTER STREET,PARKWAY COMPLEX,LEWISTON,ME,4240,N/A,ANDROSCOGGIN,23001,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,90035359,-70.1747096,44.0753221,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0129V,763,3/31/2007 0:00,1,1,L,402,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_ME_2302,VCTR,NW0070175271_0044075064,30340,49339,UA,10315080,(207) 783-3505,NO,(207) 783-0068
-7656060.83,5591007.102,478,BANGOR VETERANS CENTER,352 HARLOW STREET,IN-TOWN PLAZA,BANGOR,ME,4401,4908,PENOBSCOT,23019,NOT AVAILABLE,,N/A,9/20/2007 0:00,AUTO,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,90014230,-68.7755646,44.8058433,NAVTEQ,2006Q4,BLOCKFACE,N/A,N/A,0121V,755,3/31/2007 0:00,1,1,L,402,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_ME_2302,VCTR,NW0068776205_0044806386,12620,4951,UA,10315073,(207) 941-8195,NO,(207) 947-3391
-13557695.56,5198740.926,479,KLAMATH FALLS COMMUNNITY-BASED OUTPATIENT CLINIC,2819 DAHLIA STREET,NOT AVAILABLE,KLAMATH FALLS,OR,97601,7106,KLAMATH,41035,LOCATED ON THE NORTH SIDE OF DAHILA STREET 04 MILES WEST SIDE OF CLOVER STREET,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,86882137,-121.7908514,42.251588,NAVTEQ,2006Q4,ONENTITY,YES,TGS,692GA,812,3/31/2007 0:00,20,1,L,692,A,10/1/2000 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_OR_4102,CBOC,NW0121789664_0042249835,28900,45505,RA,10314918,(541) 273-6207,NO,(541) 273-6206
-10816262.59,3699351.623,480,WACO VETERANS AFFAIRS MEDICAL CENTER,4800 MEMORIAL DRIVE,NOT AVAILABLE,WACO,TX,76711,1329,MCLENNAN,48309,LOCATED ON THE SOUTH SIDE OF DORIS MILLER CIRCLE APPROXIMATELY 003 MILES WEST OF MEMORIAL DRIVE,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,122201668,-97.16414,31.51146,NAVTEQ,2006Q4,ONENTITY,YES,TGS,674A4,470,3/31/2007 0:00,17,1,V,674,A,5/8/1932 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_TX_4817,VAMC,NW0097163209_0031513080,47380,91027,UA,10315904,(254) 756-5215,NO,(254) 752-6581
-10627140.51,3540154.65,481,CONROE COMMUNITY BASED OUTPATIENT CLINIC,800 RIVERWOOD COURT,SUITE 100,CONROE,TX,77304,2824,MONTGOMERY,48339,LOCATED ON THE NE SIDE OF RIVERWOOD COURT BETWEEN RIVER POINTE DRIVE AND MEDICAL CENTER BOULEVARD,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,126591682,-95.4652275,30.2843628,NAVTEQ,2006Q4,ONENTITY,YES,TGS,580GD,1213,3/31/2007 0:00,16,1,V,580,A,2/16/2007 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_TX_4808,CBOC,NW0095466090_0030284506,26420,19747,RA,10315033,N/A,NO,(936) 522-4000
-11452480.94,3620248.969,482,DOCTOR SUBODH MALIK CLINIC,2071 NORTH MAIN STREET,NOT AVAILABLE,FORT STOCKTON,TX,79735,N/A,PECOS,48371,WEST SIDE OF NORTH MAIN STREET BETWEEN INTERSTATE 10 AND WEST 18TH STREET,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,706473428,-102.8793867,30.9036993,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,519GD,495,3/31/2007 0:00,18,1,C,519,A,4/24/1995 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_TX_4823,CBOC,NW0102879359_0030889244,NONE,30952,HR,10315342,(432) 336-0704,NO,(432) 336-0700
-10839135.6,3861994.181,483,CENTRAL FAMILY PRACTICE CENTER AT UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER,3500 CAMP BOWIE BOULEVARD,NOT AVAILABLE,FORT WORTH,TX,76107,2644,TARRANT,48439,NE CORNER OF MONTGOMERY STREET AND CAMP BOWIE BOULEVARD,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,17582014,-97.3696118,32.7486908,NAVTEQ,2006Q4,ONENTITY,YES,TGS,549HA,453,3/31/2007 0:00,17,1,C,549,A,3/1/1996 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_TX_4812,CBOC,NW0097368317_0032748663,19100,22042,UA,10315475,(903) 583-6339,NO,(817) 735-2228
-10835802.01,3859576.985,484,FORT WORTH VETERANS CENTER,1305 WEST MAGNOLIA AVENUE,SUITE B,FORT WORTH,TX,76104,4345,TARRANT,48439,SW CORNER OF THE INTERSECTION OF WEST MAGNOLIA AVENUE AND SOUTH LAKE STREET,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,17588446,-97.3396656,32.7304263,NAVTEQ,2006Q4,ONENTITY,YES,TGS,0708V,1000,3/31/2007 0:00,17,1,L,549,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_TX_4812,VCTR,NW0097339591_0032730563,19100,22042,UA,10315215,(817) 921-9438,NO,(817) 921-9095
